Id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
1745,,Private,182342.0,Some-college,10.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,55.0,United-States
13475,21.0,Private,198259.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,,0.0,0.0,15.0,United-States
26721,41.0,Self-emp-not-inc,134130.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,,0.0,,60.0,United-States
4975,29.0,Private,77760.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,United-States
4735,22.0,Private,324637.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,42.0,United-States
18476,34.0,Private,236861.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,,45.0,United-States
27212,56.0,Federal-gov,156229.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,40.0,United-States
19010,20.0,Federal-gov,178517.0,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States
4937,18.0,Private,194059.0,12th,8.0,Never-married,Adm-clerical,Own-child,White,Male,,0.0,40.0,United-States
14268,28.0,Private,68021.0,Some-college,10.0,,,Not-in-family,White,Female,0.0,0.0,30.0,United-States
27004,32.0,State-gov,169973.0,Masters,14.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,38.0,United-States
23252,23.0,Private,134997.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,,80.0,United-States
17688,47.0,Private,103020.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Wife,Other,Female,0.0,0.0,40.0,Puerto-Rico
5348,23.0,Private,224424.0,Bachelors,13.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,,United-States
16471,59.0,Private,205759.0,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,50.0,United-States
211,,Private,208358.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,40.0,United-States
5351,30.0,Private,156464.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,,0.0,45.0,United-States
10058,23.0,Private,197207.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States
20148,42.0,Local-gov,227890.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1485.0,40.0,United-States
1065,38.0,Private,223004.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,,United-States
9463,23.0,State-gov,298871.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,,Male,0.0,0.0,40.0,Vietnam
15866,23.0,State-gov,199915.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,21.0,United-States
2508,34.0,Self-emp-not-inc,345705.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,45.0,United-States
4378,45.0,Private,178215.0,9th,5.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,,United-States
18246,23.0,Private,120046.0,Assoc-acdm,12.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States
23725,,Private,262841.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States
28838,55.0,Self-emp-not-inc,111625.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States
23095,45.0,Self-emp-not-inc,77132.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,55.0,United-States
20493,34.0,State-gov,216283.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,45.0,United-States
4992,23.0,Private,35633.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States
18428,24.0,Self-emp-not-inc,204209.0,Some-college,10.0,,Farming-fishing,Own-child,White,Male,0.0,0.0,60.0,United-States
13519,49.0,Private,151107.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,Black,Male,0.0,0.0,40.0,United-States
8217,31.0,Private,173495.0,HS-grad,9.0,,Other-service,Own-child,White,Male,0.0,0.0,35.0,United-States
32293,29.0,Private,363963.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States
8891,20.0,Private,167787.0,Some-college,10.0,Never-married,Sales,Own-child,,Female,0.0,0.0,20.0,United-States
25380,76.0,Local-gov,329355.0,HS-grad,9.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,13.0,United-States
8106,23.0,Private,,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,28.0,United-States
9154,53.0,Private,123703.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,,Male,0.0,0.0,40.0,United-States
10045,20.0,Private,,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,2176.0,0.0,25.0,United-States
16780,37.0,Private,177858.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,2174.0,0.0,40.0,United-States
25587,23.0,Local-gov,254127.0,Bachelors,13.0,Never-married,Prof-specialty,Other-relative,White,Female,0.0,0.0,50.0,United-States
3024,24.0,Private,85088.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,1762.0,32.0,United-States
11472,34.0,Local-gov,230420.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States
14751,24.0,Private,199555.0,Assoc-voc,11.0,Never-married,Sales,Unmarried,White,Male,0.0,0.0,5.0,United-States
21998,56.0,Private,188856.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,8614.0,0.0,55.0,United-States
18213,21.0,Private,154422.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States
2122,23.0,Private,199070.0,HS-grad,9.0,Never-married,Protective-serv,,Black,Male,0.0,0.0,16.0,United-States
13633,68.0,Private,217424.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,,0.0,24.0,United-States
29146,18.0,Private,157131.0,11th,7.0,Never-married,,Own-child,White,Female,0.0,0.0,30.0,United-States
26816,54.0,Private,35557.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,7298.0,0.0,50.0,United-States
16751,64.0,Self-emp-not-inc,178472.0,9th,5.0,Separated,Transport-moving,Not-in-family,White,Male,0.0,0.0,45.0,United-States
27172,51.0,Self-emp-not-inc,353281.0,HS-grad,9.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,20.0,United-States
7858,38.0,Self-emp-not-inc,198867.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
31199,28.0,Self-emp-inc,37088.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States
22151,20.0,Private,278155.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States
30360,21.0,Private,512828.0,HS-grad,9.0,Never-married,Protective-serv,Own-child,Black,Male,0.0,0.0,40.0,United-States
30923,26.0,Private,247025.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,65.0,United-States
11022,,Private,165201.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,4.0,United-States
24468,52.0,Private,98752.0,9th,5.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,,40.0,United-States
11828,23.0,Private,34113.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States
28376,49.0,Private,208978.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,16.0,United-States
25530,29.0,Self-emp-inc,156815.0,HS-grad,,,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States
20045,32.0,Private,27051.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,44.0,United-States
15695,22.0,Without-pay,302347.0,HS-grad,9.0,,Handlers-cleaners,Own-child,White,Male,4416.0,0.0,40.0,United-States
1230,46.0,Private,265266.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,,White,Male,0.0,1902.0,40.0,United-States
19588,,Private,246440.0,11th,7.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States
23159,59.0,Private,32954.0,Assoc-voc,11.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,36.0,United-States
30538,36.0,Private,203717.0,,9.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States
4148,63.0,Self-emp-not-inc,117681.0,Assoc-voc,,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States
19983,,Local-gov,115457.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States
16259,43.0,Self-emp-not-inc,130126.0,Bachelors,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
6747,21.0,Private,176690.0,Some-college,,Never-married,Other-service,Own-child,White,Male,0.0,0.0,24.0,United-States
30963,34.0,Private,228406.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,Black,,0.0,0.0,40.0,United-States
27074,42.0,Local-gov,255847.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,,40.0,United-States
23872,57.0,State-gov,183657.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,35.0,United-States
24412,60.0,Private,121127.0,10th,6.0,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States
28720,28.0,Private,297735.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,,United-States
23011,47.0,Self-emp-inc,186410.0,Prof-school,15.0,,Other-service,Not-in-family,White,Male,0.0,0.0,60.0,United-States
4294,28.0,Private,212640.0,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,85.0,United-States
5603,23.0,Private,320451.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0.0,0.0,24.0,United-States
26358,,Private,43313.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
25523,29.0,Private,176027.0,,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States
6116,56.0,Private,204816.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,,Male,0.0,0.0,40.0,United-States
461,54.0,Local-gov,288825.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States
31323,23.0,Private,149204.0,,13.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,,,United-States
7251,18.0,Private,236262.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,,,United-States
4103,21.0,Private,177125.0,Some-college,10.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,20.0,United-States
20767,29.0,Private,,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,Black,,0.0,0.0,40.0,United-States
1904,39.0,Private,179271.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States
29301,39.0,Private,176634.0,Assoc-acdm,12.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States
1794,31.0,,53042.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,Trinadad&Tobago
699,19.0,Private,475028.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States
7816,59.0,Private,99248.0,Some-college,10.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States
25875,62.0,Private,115387.0,HS-grad,9.0,Never-married,Handlers-cleaners,Other-relative,Black,Female,0.0,0.0,40.0,United-States
26273,29.0,Private,180299.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,35.0,United-States
10988,33.0,Private,99309.0,Some-college,10.0,Divorced,Craft-repair,Unmarried,,Male,0.0,0.0,50.0,United-States
12582,31.0,Private,193285.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,,United-States
17842,57.0,Self-emp-inc,51016.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,0.0,60.0,United-States
5052,39.0,Private,56648.0,HS-grad,9.0,Separated,Sales,Not-in-family,White,Female,0.0,,,United-States
14427,,,365986.0,HS-grad,9.0,,,Not-in-family,White,Male,0.0,0.0,40.0,United-States
15968,38.0,Private,275223.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,7298.0,0.0,40.0,United-States
30207,30.0,Private,487330.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,30.0,United-States
23334,,Federal-gov,184099.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States
23258,31.0,Self-emp-inc,103435.0,HS-grad,9.0,Married-civ-spouse,,,White,Male,0.0,0.0,50.0,United-States
169,66.0,Local-gov,,Assoc-voc,11.0,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,20.0,United-States
16451,31.0,Private,500002.0,1st-4th,2.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,45.0,Mexico
5264,,Private,224207.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,,0.0,40.0,United-States
29287,25.0,Private,229287.0,Bachelors,13.0,Never-married,Exec-managerial,Other-relative,White,Female,0.0,0.0,25.0,United-States
12782,31.0,State-gov,190305.0,Masters,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States
13084,25.0,Private,195994.0,1st-4th,2.0,Never-married,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,40.0,Guatemala
26475,43.0,Private,211860.0,HS-grad,9.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,24.0,United-States
20983,36.0,Private,267556.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,4064.0,0.0,40.0,United-States
7082,31.0,Private,104509.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,,0.0,0.0,65.0,United-States
10269,40.0,Self-emp-not-inc,284706.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,1977.0,60.0,United-States
17585,42.0,Private,345363.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,England
27524,38.0,Private,154669.0,HS-grad,9.0,Separated,Sales,Not-in-family,White,Male,0.0,0.0,60.0,United-States
3528,17.0,Private,263746.0,10th,6.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,24.0,United-States
31778,36.0,Private,141420.0,Bachelors,13.0,,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,30.0,United-States
21555,50.0,State-gov,78649.0,Some-college,,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,United-States
23524,22.0,Private,81145.0,HS-grad,9.0,Never-married,,Not-in-family,White,Female,0.0,0.0,25.0,United-States
26918,29.0,Local-gov,214385.0,11th,7.0,Divorced,Other-service,Unmarried,Black,Female,0.0,0.0,20.0,United-States
12549,18.0,Private,283637.0,Some-college,10.0,Never-married,Adm-clerical,,White,Male,0.0,0.0,40.0,United-States
17198,59.0,Self-emp-not-inc,309124.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States
10507,27.0,Private,200733.0,,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,55.0,United-States
4400,25.0,Private,132749.0,11th,7.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,,United-States
12810,47.0,Private,110243.0,11th,7.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States
16219,31.0,Private,332379.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,,Male,0.0,,40.0,United-States
15206,21.0,Private,119156.0,Some-college,10.0,,Machine-op-inspct,Own-child,White,Male,0.0,0.0,20.0,United-States
13279,48.0,Private,146919.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,45.0,United-States
20839,19.0,Private,198663.0,HS-grad,9.0,Never-married,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,40.0,United-States
8458,39.0,Private,297449.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States
14661,,Local-gov,36169.0,Masters,14.0,Married-civ-spouse,Prof-specialty,,White,Male,,0.0,60.0,United-States
6655,35.0,Private,265535.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,50.0,Jamaica
9375,66.0,Private,22313.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,20.0,United-States
18632,47.0,Private,61885.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,50.0,United-States
9804,18.0,Private,177578.0,HS-grad,9.0,Never-married,Sales,Own-child,,Female,0.0,,38.0,United-States
16395,23.0,Private,199915.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,,Female,0.0,0.0,35.0,United-States
31887,36.0,Private,128876.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
4410,60.0,Private,181953.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,28.0,United-States
19334,35.0,State-gov,226789.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,75.0,United-States
24203,39.0,Private,347960.0,,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,14084.0,0.0,35.0,United-States
25494,23.0,Private,412248.0,Assoc-acdm,12.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,,United-States
17488,52.0,Private,139176.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,,8.0,United-States
14512,50.0,Private,192203.0,11th,7.0,,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States
22827,43.0,Federal-gov,197069.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,Philippines
2482,18.0,Private,230875.0,11th,7.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States
3526,29.0,Private,367706.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,Black,Male,0.0,0.0,40.0,United-States
30043,35.0,Self-emp-inc,185621.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,60.0,United-States
32208,53.0,,539864.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,,0.0,20.0,United-States
31854,31.0,Private,191276.0,Assoc-voc,11.0,Divorced,Handlers-cleaners,Unmarried,White,Female,0.0,0.0,40.0,United-States
3156,33.0,Private,94235.0,Prof-school,15.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,42.0,United-States
23806,42.0,,98061.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,,Male,0.0,0.0,50.0,United-States
168,18.0,Private,25828.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,16.0,United-States
32162,59.0,Private,91384.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States
31570,36.0,Private,448337.0,HS-grad,9.0,Separated,Sales,,Black,Female,0.0,0.0,40.0,United-States
17749,24.0,Private,110371.0,12th,8.0,Never-married,Machine-op-inspct,Unmarried,White,Male,0.0,,40.0,Mexico
30190,35.0,Private,331395.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States
17427,23.0,Private,201664.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Other-relative,White,,0.0,0.0,40.0,United-States
30863,46.0,Private,169324.0,HS-grad,9.0,Separated,Other-service,Not-in-family,Black,Female,0.0,0.0,45.0,Jamaica
17060,58.0,Private,100960.0,9th,5.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States
7552,35.0,Private,26999.0,Bachelors,13.0,Separated,Exec-managerial,Unmarried,White,Female,0.0,,42.0,United-States
5646,46.0,Federal-gov,31141.0,Some-college,,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States
24487,21.0,Private,38772.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,20.0,United-States
31136,40.0,Local-gov,333530.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States
21059,35.0,Private,184655.0,11th,7.0,,Transport-moving,Not-in-family,White,Male,0.0,0.0,50.0,United-States
26728,24.0,Local-gov,34246.0,Bachelors,13.0,Never-married,Prof-specialty,,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States
25675,27.0,Private,210765.0,Assoc-voc,11.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States
13186,32.0,Private,127610.0,Bachelors,13.0,,Prof-specialty,Wife,White,Female,0.0,1902.0,32.0,United-States
445,20.0,Private,298227.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,35.0,United-States
1764,46.0,Private,133938.0,Masters,14.0,Divorced,Exec-managerial,Not-in-family,White,Female,27828.0,0.0,50.0,United-States
